Brnd_Name,Gnrc_Name,Tot_Mftr,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Renvela,Sevelamer Carbonate,1,653885706.7,109886753.2,422197,102826,6.284384005,1548.769192,6359.147557,0,338872821.5,56237650.24,226468,50596,6.358021118,1496.33865,6697.620789,0,296303290.2,45981803,174812,36940,6.821419079,1694.982554,8021.20439,0,193692541.7,29507197.36,113013,25713,6.918218295,1713.896116,7532.864376,0,144276421.3,21592401.71,82928,18910,7.057900207,1739.779342,7629.63624,0,0.020190446,0.029445121
Repaglinide,Repaglinide,5,21304826.24,50569845.83,334557,77425,0.423496208,63.68070685,275.1672747,0,25849167.79,54664432.91,346745,79254,0.474732709,74.54806209,326.1560021,0,26399324.18,57340311.57,341803,80044,0.460898897,77.23549583,329.8101567,0,20913567.21,58523694.25,335964,82209,0.358115773,62.24942914,254.3951053,0,19178683.29,58900636,331698,82587,0.324317729,57.81971338,232.2239976,0,-0.094377423,-0.064529081
Repatha Pushtronex,Evolocumab,2,28529497.98,80980,20588,3643,352.3030128,1385.73431,7831.319786,0,32135391.83,123142.5,31049,5315,259.8337945,1034.989592,6046.169676,0,29330296.48,200353.5,45214,7821,146.4645591,648.69944,3750.197734,0,44985402.66,296262.3,61743,10851,151.9471963,728.5911384,4145.737965,0,63330561.62,384863.375,78474,14171,164.5839123,807.026042,4469.025589,0,0.083165181,-0.173262274
Repatha Sureclick,Evolocumab,2,226502279,412501,177120,30278,549.0066477,1278.806905,7480.754311,0,259482580.8,732293,314543,52009,350.7194718,824.9510585,4989.186117,0,323216186.2,1388315,527421,88467,232.8579435,612.8238849,3653.522626,0,519180059.9,2125157.002,747976,127648,244.4318869,694.1132601,4067.279236,0,753460820.9,2848539.98,933143,170014,264.5155027,807.4441119,4431.757508,0,0.082164468,-0.166859241
Repatha Syringe,Evolocumab,2,23685880.73,41779,18544,4432,566.9636284,1277.280022,5344.287168,0,31530504.79,77739,34550,8440,405.1201733,912.605059,3735.8418,0,38027629.82,161868.1,62377,14971,235.409007,609.6418523,2540.086155,0,62493604.94,254570.1,92518,21598,245.7208645,675.4750961,2893.490367,0,89739309.45,337878,115535,27716,265.6340539,776.728346,3237.816043,0,0.08103988,-0.172663589
Restasis,Cyclosporine,1,1058351643,124358500.5,1490793,501187,8.510488943,709.9252834,2111.690134,0,1355216503,144904208.8,1648716,563448,9.352499241,821.9829873,2405.220185,0,1451534384,147818308.3,1610398,538644,9.819719906,901.351333,2694.793563,0,1628418856,154949941.5,1684621,581082,10.50932217,966.6381077,2802.390808,0,1646136457,148598471,1593932,556562,11.07774828,1032.751998,2957.687476,0,0.0540878,0.068130325
Restasis Multidose,Cyclosporine,1,242008198.3,2608042.083,333544,122135,92.79305724,725.5660371,1981.481134,0,75324014.07,736325.583,97373,57722,102.2971574,773.561604,1304.944632,0,55824260.67,521751.85,66267,25958,106.9938912,842.4141831,2150.560932,0,67251884.89,587278.6,76454,27769,114.5144483,879.6385394,2421.833155,0,76685454.05,630425.2,85208,29712,121.640845,899.9795096,2580.959008,0,0.06223142,0.07001776
Restoril,Temazepam,1,1584641.97,50345,1148,229,31.57921676,1380.350148,6919.83393,0,1699790.99,55619,1247,289,30.59664462,1363.104242,5881.629723,0,1423306.39,45759,980,202,31.2682943,1452.353459,7046.071238,0,1385242.65,43455,953,168,32.00664521,1453.559969,8245.491964,0,1209059.91,38100,815,148,31.96918176,1483.509092,8169.323716,0,-0.00117049,0.003073003
Retacrit,Epoetin Alfa-Epbx,1,12079.35,48,16,12,241.6973414,754.959375,1006.6125,1,7696435.71,43852.4,13753,4118,202.1009122,559.6186803,1868.974189,0,23796442.79,134738.3,40475,10190,194.5654013,587.929408,2335.274072,0,31828560.92,172176.14,55065,13773,201.5472212,578.0179955,2310.93886,0,32855063.4,169886.93,55593,14373,210.0922595,590.992812,2285.887664,0,0.042397202,-0.034428264
Retevmo,Selpercatinib,1,,,,,,,,,,,,,,,,,6896188.54,41855,367,128,166.22364,18790.70447,53876.47297,0,26343352.67,165430,1536,273,161.6317419,17150.62023,96495.79733,0,44178814.32,279741.999,2588,376,160.1522102,17070.63923,117496.8466,0,-0.00915372,-0.018432717
Retin-A,Tretinoin,1,1315685.4,610830,18904,9793,2.134715041,69.59825434,134.3495762,0,1254087.5,625205,19677,10212,1.988898291,63.73367383,122.8052781,0,1237353.13,638880,19767,9713,1.925906642,62.59691051,127.3914475,0,1447315.2,700210,22069,10885,2.053658431,65.58136753,132.9641893,0,1631170.14,816610,26235,12236,1.986584299,62.17534363,133.3090994,0,-0.032660802,-0.017818449
Retin-A Micro,Tretinoin Microspheres,1,273757.79,19810,479,187,13.81946364,571.5193946,1463.945401,0,248388.84,19380,471,182,12.80766276,527.3648408,1364.773846,0,230185.12,17665,439,180,13.035651,524.3396811,1278.806222,0,235185.1,17975,432,165,13.13013171,544.4099537,1425.364242,0,233855.8,18150,439,173,12.90222455,532.701139,1351.76763,0,-0.017357568,-0.017023009
Retin-A Micro Pump,Tretinoin Microspheres,1,1061048.16,58150,1086,582,18.25130956,977.0240884,1823.106804,0,999156.64,54750,1026,528,18.25974104,973.8368811,1892.342121,0,785377.73,43100,803,423,18.23596471,978.0544583,1856.684941,0,727388.76,39245,742,396,18.53633168,980.3083019,1836.840303,0,670611.77,35750,686,329,18.77278359,977.5681778,2038.333647,0,0.012756133,0.007067685
Retrovir*,Zidovudine,1,11685.48,7640,35,,1.863261842,333.8708571,,1,5397.12,3320,19,,1.615682383,284.0589474,,1,5813.91,2480,14,,2.33168998,415.2792857,,1,5422.45,4260,17,,1.656830065,318.9676471,,1,3520.46,2250,13,,1.51591453,270.8046154,,1,-0.085051291,-0.050269891
Revatio,Sildenafil Citrate,1,14249534.44,289622,1984,315,49.28440392,7182.22502,45236.61727,0,10587230.44,213906,1432,244,49.62944983,7393.317346,43390.28869,0,9426297.44,184004,1184,178,51.14486719,7961.399865,52956.72719,0,8648798.13,161447,1045,152,53.41776763,8276.361847,56899.9877,0,8211891.8,146291,921,130,56.34229771,8916.277742,63168.39846,0,0.054748265,0.03402553
Revcovi,Elapegademase-Lvlr,2,,,,,,,,,10038868.01,1488,35,,6746.551082,286824.8003,,0,16526674.69,2424,57,,6817.935103,289941.6612,,0,19791686.46,2884,65,,6862.58199,304487.484,,0,22336778.17,2880,69,,7755.884786,323721.4228,,0,0.130170073,0.047570304
Revlimid,Lenalidomide,1,4064871916,5828985,285915,39454,697.3542512,14217.06422,103028.1319,0,4673095052,6267746,307890,42209,745.588496,15177.80718,110713.2377,0,5356050275,6742991,329864,43747,794.3280265,16237.14705,122432.4016,0,5893547689,7014892,344297,45601,840.1744443,17117.62719,129241.6326,0,5935051092,6720907,329329,45557,883.0961774,18021.64733,130277.4786,0,0.051086692,0.060812523
Rexulti,Brexpiprazole,1,238864198,6451003.75,208539,36173,37.02849978,1145.417394,6603.383683,0,316604042.3,8044356.39,258992,42342,39.3581529,1222.447189,7477.304859,0,358159996.5,8974658.5,282200,41111,39.9088953,1269.170788,8712.023461,0,403387369.2,9339086.53,298638,43616,43.19464648,1350.757001,9248.609895,0,490498962.8,10528694.75,327951,49620,46.58776093,1495.647102,9885.106061,0,0.078554051,0.059092592
Reyataz,Atazanavir Sulfate,1,28086245.65,706978,18933,4537,43.30482906,1483.454585,6190.488351,0,4284780.82,121356,3010,771,39.28453072,1423.515223,5557.43297,0,2299538.5,64983,1515,265,39.03083034,1517.847195,8677.503774,0,1686573.7,47086,999,166,39.40995372,1688.261962,10160.08253,0,1337506,36186,748,124,40.10270012,1788.109626,10786.33871,0,0.017577955,-0.019021878
Reyvow,Lasmiditan Succinate,1,,,,,,,,,,,,,,,,,2486857.51,30300,3658,1459,82.06927628,679.8407627,1704.494524,0,5806062.1,66639,7676,2331,87.11723265,756.3916232,2490.803132,0,8278681.24,89678.2,9933,2737,92.30370518,833.4522541,3024.728257,0,0.059534404,0.060520982
Rezurock,Belumosudil Mesylate,1,,,,,,,,,,,,,,,,,,,,,,,,,21356248.44,40020,991,368,533.6393913,21550.20024,58033.2838,0,100434804.4,184349,4612,797,544.8079699,21776.84398,126016.0658,0,0.020929075,0.020929075
Rheumate,Levomefolate/B12/Herb 236,1,,,,,,,,,,,,,,,,,,,,,,,,,60958.59,990,19,,61.57433333,3208.346842,,1,103899.05,1650,23,,62.96912121,4517.35,,1,0.022652099,0.022652099
Rhofade,Oxymetazoline HCl,2,,,,1570,,,,,,,,1668,,,,,1198452.98,68250,2013,1370,17.55975062,595.3566716,874.7831971,0,2239191.2,122760,3779,2290,18.24040873,592.5353797,977.8127511,0,2723415.27,143722,4376,2701,18.94950141,622.3526668,1008.298878,0,0.038874824,0.038818611
Rhopressa,Netarsudil Mesylate,1,15643253.42,165181,50963,23993,94.70370939,306.9531507,651.9923903,0,77837723.89,749286,226566,60538,103.882528,343.5543016,1285.76636,0,109355175.2,992802.008,279360,68841,110.1480197,391.4489375,1588.518109,0,134396762.4,1156279.672,312200,81454,116.232055,430.4829033,1649.971302,0,160954923.9,1302535.5,343905,87838,123.57047,468.0214708,1832.40652,0,0.063135897,0.068776576
Riabni,Rituximab-Arrx,1,,,,,,,,,,,,,,,,,,,,,,,,,68597.66,940,19,,72.97623404,3610.403158,,1,1062069.2,13700,156,50,77.52329927,6808.135897,21241.384,0,0.06230885,0.06230885
Ribavirin*,Ribavirin,1,247699.64,176920,1588,1963,1.400948535,155.9821411,126.1842282,0,183214.23,147954,1520,1704,1.240002456,120.5356776,107.520088,0,243377.56,185760,1862,1247,1.31301602,130.7076047,195.1704571,0,228225.5,199580,2095,1091,1.144490709,108.9381862,209.1892759,0,282073.91,199669,2082,1113,1.422175664,135.4821854,253.4356784,0,0.242627531,0.003766657
Ridaura,Auranofin,1,1570480.32,72337,1104,203,21.71060896,1422.536522,7736.356256,0,1325139.79,60362,1029,157,21.95321212,1287.793771,8440.380828,0,1202667.36,54680,978,131,21.99464814,1229.721227,9180.66687,0,1072419.72,45898,880,121,23.36528215,1218.658773,8862.972893,0,1074964.97,44426,867,108,24.19675348,1239.867324,9953.379352,0,0.03558576,0.027475024
Rifabutin,Rifabutin,3,3133809.16,251734,5013,2604,12.44889113,625.1364772,1203.459739,0,3748229.53,307543,6015,2787,12.18766004,623.147054,1344.897571,0,4696724.81,396678,7985,2916,11.84014442,588.193464,1610.673803,0,5620526.68,471103,9559,3947,11.93056864,587.9827053,1423.999666,0,6513153.97,559107.714,11215,4834,11.64965455,580.7538092,1347.363254,0,-0.023545742,-0.016451921
Rifadin*,Rifampin,1,37534.29,7230,70,13,5.128426235,536.2041429,2887.253077,1,70246.83,6614,151,,10.64515931,465.2107947,,1,49173.68,864,141,,56.91398148,348.7495036,,1,25600.88,178,56,,143.8251685,457.1585714,,0,60829.5,7262,151,,8.376411457,402.8443709,,1,-0.941759766,0.130494548
Rifampin*,Rifampin,10,5702850.49,5619282,101998,37355,1.011640419,55.91139522,152.6663229,0,6410289,6048380.428,107799,38217,1.05187414,59.46519912,167.7339666,0,6506946.59,5844291,102045,34775,1.177216207,63.7654622,187.115646,0,6285197.19,5676701.5,97464,34515,1.201482334,64.48737165,182.1004546,0,7000814.87,5804098.833,99343,34534,1.36998273,70.47114412,202.7223858,0,0.140243756,0.07875353
Riluzole,Riluzole,5,6608506.75,1908701,24006,6618,3.46522406,275.2856265,998.565541,0,6817064.83,2203580,27096,7065,3.089706541,251.5893427,964.9065577,0,8463464.44,2997855.5,33984,7441,2.81919434,249.0426212,1137.409547,0,6551257.06,3084638,33586,7851,2.116982258,195.0591633,834.4487403,0,9991323,3493233.5,39461,8734,2.866233243,253.194876,1143.957293,1,0.353924074,-0.04633674
Rimantadine HCl,Rimantadine HCl,1,306296.37,138505.5,2283,934,2.211438318,134.1639816,327.940439,0,259612.19,117856.5,1785,714,2.202782112,145.4410028,363.602507,0,232017.15,103251.5,1538,522,2.247106822,150.8564044,444.4772989,0,197902.32,86520,1107,357,2.287359223,178.7735501,554.3482353,0,177628.53,81480,1021,353,2.180026141,173.9750539,503.1969688,0,-0.046924454,-0.003570176
Rimso-50,Dimethyl Sulfoxide,1,740761.67,64527,757,212,11.47987153,978.5491017,3494.158821,0,660603.86,53896,650,179,12.25701091,1016.313631,3690.524358,0,646200.84,51500,526,152,12.54758913,1228.518707,4251.321316,0,712158.81,69680,582,186,10.2204192,1223.640567,3828.810807,1,583889.44,45450,423,129,12.84685237,1380.353286,4526.274729,0,0.256979006,0.028525175
Rinvoq,Upadacitinib,1,,,,,,,,,11105715.5,66044,1962,1088,168.1563125,5660.405454,10207.4591,0,191260329.1,1139400,35222,7100,167.8605662,5430.138241,26938.07452,0,411512943.7,2249515,70368,11596,182.9340741,5848.012502,35487.49084,0,622108917,3127294,99523,15674,198.9884936,6250.905992,39690.50128,0,0.087760684,0.057722143
Riomet,Metformin HCl,1,4465950.31,3205240,6074,1512,1.393327897,735.2568834,2953.67084,0,4692784.03,3359816,6527,1631,1.396738402,718.9802405,2877.243427,0,3168141.52,2245093,4294,1164,1.411140438,737.8065953,2721.771065,0,429039.88,295787,598,254,1.450502828,717.4579933,1689.133386,0,22177.55,15962,46,12,1.389396692,482.1206522,1848.129167,0,-0.042127554,-0.00070611
Risedronate Sodium,Risedronate Sodium,7,42313126.82,1187272.754,235371,67826,64.4455826,179.7720485,623.8481824,0,38239997.86,1259753.019,236742,66579,54.43359187,161.5260404,574.3552451,0,37392315.43,1287028.439,228172,62392,53.1200372,163.8777564,599.3126592,0,33418113.4,1388639.713,229107,65797,45.98417816,145.8624721,507.8972202,0,31490796.52,1429288.788,229912,66544,41.59646298,136.9689121,473.232696,0,-0.095417932,-0.103674376
Risedronate Sodium Dr,Risedronate Sodium,3,4430671.85,128583,17004,8213,34.45767986,260.5664461,539.4705771,0,6304135.97,181320,23656,6301,34.71506395,266.4920515,1000.497694,0,5626767.65,166793,20563,5456,33.66861146,273.635542,1031.299056,0,4969594.31,150638,17944,4920,32.93573186,276.9501956,1010.080144,0,4628402.36,135575,16426,4484,34.07397944,281.7729429,1032.203916,0,0.034559657,-0.002795554
Risperdal,Risperidone,1,11798910.25,734386.5,11157,1481,16.69572429,1057.534306,7966.853646,0,11467834.97,668487,10082,1350,17.74024015,1137.456355,8494.69257,0,11292438.3,653696.5,9442,1199,17.86825608,1195.979485,9418.213762,0,9168124.32,615339.5,8707,1098,15.39119282,1052.960184,8349.84,0,4387668.63,584128,8094,1038,7.764961471,542.0890326,4227.041069,0,-0.495493198,-0.174183587
Risperdal Consta,Risperidone Microspheres,1,239263325.9,321978.598,219277,19091,736.9788292,1091.146476,12532.7812,0,229635146.3,289118.64,198475,17056,787.4785296,1156.99784,13463.5991,0,212770025.5,255131.21,176240,14939,827.7540857,1207.274317,14242.58823,0,201621100.5,229160.5,160664,13598,873.6459967,1254.923944,14827.2614,0,191210958,206827.284,146832,12289,917.5275645,1302.243094,15559.52136,0,0.050228088,0.056309114
Risperidone,Risperidone,13,57199806.8,197982434.3,4159611,552497,0.28566339,13.75123943,103.5296242,0,62063417.43,204735838.5,4172661,541995,0.300218959,14.87382211,114.5092066,0,56172316.32,204944451.4,4053304,523532,0.271486464,13.85840202,107.2949052,0,56370492.29,197635850.9,3887305,504508,0.283417086,14.50117557,111.7335945,0,56328306.03,193510937.6,3811010,490641,0.28914862,14.78041412,114.8055422,0,0.020222966,0.003036264
Risperidone ODT,Risperidone,3,6299283.03,1941954.5,43144,13722,3.272735315,146.0060039,459.0644972,0,9475990.6,2872596.07,62915,13013,3.327181346,150.615761,728.1941597,0,9470630.11,3047547.45,65556,12547,3.13358974,144.4662595,754.8123145,0,9965052.54,3191027.5,67497,13030,3.158381545,147.6369696,764.7776316,0,10367652.48,3121773.5,66084,12784,3.372568913,156.8859706,810.9865832,0,0.067815546,0.007540442
Ritalin,Methylphenidate HCl,1,874737.38,777914,7036,1075,1.123562726,124.3231069,813.7091907,0,925633.33,815166,7597,1185,1.137123064,121.8419547,781.125173,0,950660.81,830303,7623,1155,1.144620116,124.7095382,823.0829524,0,940209.39,821306,7540,1095,1.152699559,124.6962056,858.6387123,0,914489.37,769564,7282,1107,1.195365561,125.5821711,826.0969919,0,0.037013983,0.015607394
Ritalin La,Methylphenidate HCl,1,1565343.42,155907,2871,545,10.04606238,545.2258516,2872.189762,0,1298940.42,128659,2278,345,10.10510265,570.2108955,3765.044696,0,1179747.48,115555,2052,283,10.2220059,574.9256725,4168.719011,0,1115135.44,107428,1945,267,10.40382625,573.3344165,4176.537229,0,1030143.94,96712,1821,287,10.68208912,565.7023284,3589.351707,0,0.026746204,0.015465286
Ritonavir,Ritonavir,3,19838314.38,3464927,81098,20511,5.727945714,244.6214997,967.2036654,0,19950247.4,5838993.666,129405,18374,3.416644644,154.1690615,1085.78684,0,14421471.27,4977336,104721,13494,2.899468027,137.7132693,1068.732123,0,10927287.92,4199955,86014,11276,2.604915823,127.0408064,969.0748421,0,11427277.58,3525394,71339,9561,3.243106343,160.1827553,1195.196902,0,0.24499468,-0.132557744
Rituxan,Rituximab,1,54573068.93,578562,4889,1824,94.32536,11162.4195,29919.44569,0,61319491.32,635782,5272,1957,96.44735353,11631.163,31333.41406,0,54977641.79,568011,4691,1753,96.78974842,11719.81279,31362.03183,0,46933066.33,475805,3853,1627,98.6392878,12180.91522,28846.38373,0,46055635.62,466360,3639,1536,98.75554426,12656.12411,29984.13777,0,0.001178602,0.011540449
Rituxan Hycela,"Rituximab/Hyaluronidase,Human",1,501014.88,902.6,67,28,555.0792427,7477.83403,17893.38857,0,930555.13,1616.5,114,34,575.6506489,8162.764298,27369.26853,0,478579.73,835.94,75,22,572.2729897,6381.063067,21753.62409,0,755772.99,1344.08,113,34,562.6065574,6688.256549,22228.61735,0,882865.48,1530.1,123,33,576.9029314,7177.76813,26753.49939,0,0.025410962,0.009687407
Rivastigmine,Rivastigmine,7,169315134,18132434.87,507177,90455,9.35216602,333.8383524,1871.816196,0,149630557.4,18716675.6,503273,90844,7.992368246,297.3148915,1647.115466,0,121391655.3,17191036,443191,83374,7.062082287,273.9037013,1455.98934,0,111423611.2,16384139.84,410268,80398,6.804326137,271.5873801,1385.900287,0,104876938.1,15260648,374939,75294,6.886503637,279.7173356,1392.89901,0,0.012077243,-0.073657386
Rivastigmine,Rivastigmine Tartrate,9,34054868.51,23166890,338341,54454,1.470956652,100.652503,625.3878229,0,30749358.88,23663200.25,332699,54266,1.300170452,92.42395944,566.6413386,0,28669231.43,23204327.95,308921,52327,1.240636631,92.80441093,547.8860135,0,25653537.71,23442791.25,299903,52263,1.097010987,85.53945012,490.8546718,0,25840925.05,23746699.34,301772,53570,1.089404393,85.63062527,482.3767977,0,-0.006933927,-0.072321883
Rivelsa,L-Norgest/E.Estradiol-E.Estrad,1,,,,,,,,,,,,,,,,,,,,,,,,,3253.11,1001,11,,3.24986014,295.7372727,,,3302.15,1001,11,,3.298851149,300.1954546,,,0.015074805,0.015074805
Rizatriptan,Rizatriptan Benzoate,13,13936884.87,5757254,442503,115227,2.431217765,31.49557149,120.9515554,0,16171046,6200774.111,483815,127765,2.618347586,33.42402778,126.568669,0,18362958.93,6956279.604,537007,140170,2.651116096,34.1950085,131.004915,0,18715005.87,7393596.4,572903,153254,2.53683985,32.66697132,122.1175687,0,20031147.55,7950640.653,613651,164855,2.532606903,32.64257298,121.5076737,0,-0.00166859,0.010266568
Rocaltrol,Calcitriol,1,73123.37,50083,678,217,1.764915845,107.8515782,336.9740553,0,57551.05,39553,552,157,1.767424736,104.2591486,366.5671975,0,43676.56,30415,356,110,1.54946049,122.6869663,397.0596364,0,41670.52,28239,291,82,1.497725271,143.1976632,508.1770732,0,46388.5,29807,267,72,1.510101173,173.7397004,644.2847222,0,0.008263132,-0.038231584
Rocklatan,Netarsudil Mesylat/Latanoprost,1,,,,,,,,,11806590.29,105370,31243,13994,112.0488781,377.8955379,843.6894591,0,49651592.19,430610,122037,31970,115.3052465,406.8568728,1553.068257,0,83890591.03,682872.5,182720,46315,122.8495671,459.1210105,1811.304999,0,118576610.7,910927.167,236531,59111,130.1713408,501.3153061,2005.999064,0,0.059599507,0.051241802
Roflumilast,Roflumilast,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10370272.22,1416248,30786,21883,7.400049638,336.8502638,473.8962766,0,,
Ropinirole ER,Ropinirole HCl,4,9391573.42,3386568,51286,14049,2.908807932,183.1215813,668.4869685,0,10049647.33,3622079,54638,14458,2.87794514,183.931464,695.0924976,0,13097746.81,5082733,71856,15236,2.65704179,182.2777056,859.6578374,0,12201511.48,5271869,70489,15479,2.38996398,173.098093,788.2622573,0,13035265.04,4998060.499,66465,15110,2.690862186,196.1222454,862.6912667,0,0.125900729,-0.019282099
Ropinirole HCl,Ropinirole HCl,7,53574041.97,257672536.4,3058149,582260,0.207761231,17.5184538,92.01051415,0,60936826.83,276772892.2,3125948,605858,0.220659529,19.49387093,100.579388,0,63283201.26,294531345.6,3159508,614665,0.215644787,20.02944802,102.9555958,0,61263117.78,300893161.2,3122182,634402,0.205918331,19.62189193,96.56829231,0,64735062.88,306141288,3142141,642328,0.213382429,20.6022145,100.7819414,0,0.036247856,0.006696448
Ropivacaine HCl,Ropivacaine HCl/PF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976.86,20100,16,,0.247604975,311.05375,,1,,
Rosadan,Metronidazole,1,13986.06,7695,146,82,1.826907203,95.79493151,170.5617073,0,11466.75,6570,115,69,1.750050359,99.71086957,166.1847826,0,8694.74,5865,91,56,1.484696183,95.54659341,155.2632143,0,8123.27,5625,63,50,1.471056889,128.9407937,162.4654,0,3549.11,2115,40,30,1.686074174,88.72775,118.3036667,0,0.146165174,-0.019855636
Rosuvastatin Calcium,Rosuvastatin Calcium,19,453970910.7,591295887.6,9499856,2705196,0.7664069,47.787136,167.8144248,0,591182772.1,869663746.6,13014384,3358209,0.68183813,45.42533647,176.0410898,0,543937475.3,1090258137,15462528,4009284,0.500072236,35.17778434,135.66948,0,564096662,1321691809,18188944,4867268,0.429675158,31.01316173,115.8959527,0,598251584.6,1609959008,21682789,5821362,0.376586615,27.59108086,102.7683186,0,-0.123555067,-0.162757302
Rosuvastatin-Ezetimibe,Ezetimibe/Rosuvastatin Calcium,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36390.65,25130,523,286,1.450201666,69.58059273,127.240035,0,,
Roszet,Ezetimibe/Rosuvastatin Calcium,1,,,,,,,,,,,,,,,,,,,,,,,,,33502.83,4238,78,50,7.899526601,429.5234615,670.0566,0,44705.79,23141,411,223,1.937490642,108.7732117,200.4743946,0,-0.754733323,-0.754733323
Rowasa,Mesalamine W/Cleansing Wipes,1,211993.51,342,114,31,619.8640643,1859.592193,6838.500323,0,261520.56,408,116,29,640.9817647,2254.487586,9017.950345,1,335018.57,337,70,23,994.1203858,4785.979571,14566.02478,0,92429.54,146,43,14,633.0790411,2149.524186,6602.11,1,75415.47,110,35,16,685.5951818,2154.727714,4713.466875,1,0.082953529,0.025516906
